FacilityID,FacilityName,VOCs,TSP,SOx,NOx,Total,Total(不含VOCs)
B99A0306,宏益科技材料股份有限公司,0.688,0,0,0,0.688,0
F1516761,汎球生物藥劑研發股份有限公司,0.688,0,0,0,0.688,0
H4806606,竑久工業有限公司,0.687,0,0,0,0.687,0
H52A2973,臺灣北汽福田汽車股份有限公司,0.685,0,0,0,0.685,0
N13A0732,優台有限公司,0.684,0,0,0,0.684,0
R14A2554,龍鋒企業股份有限公司二廠,0.681,0,0,0,0.681,0
H4701508,振通皮革有限公司,0.68,0,0,0,0.68,0
F0629992,國都汽車股份有限公司丹鳳分公司,0.679,0,0,0,0.679,0
H48B2233,萬達光電科技股份有限公司,0.679,0,0,0,0.679,0
H50A9632,樂平方有限公司,0.679,0,0,0,0.679,0
H46A5577,亞昕科技股份有限公司南崁廠,0.678,0,0,0,0.678,0
E49A4377,華騰國際科技股份有限公司高雄分公司,0.677,0,0,0,0.677,0
B2401356,百容電子股份有限公司,0.675,0,0,0,0.675,0
H51A0556,祥竑電子股份有限公司,0.674,0,0,0,0.674,0
Q7100049,德庚國際股份有限公司,0.674,0,0,0,0.674,0
C1000625,協同造船廠股份有限公司,0.673,0,0,0,0.673,0
F04A1573,偉城印刷有限公司,0.673,0,0,0,0.673,0
H4601441,天隆電子鍍金工業股份有限公司,0.673,0,0,0,0.673,0
L04A0331,口永勝塑膠印刷股份有限公司,0.67,0,0,0,0.67,0
H5387511,倡業股份有限公司,0.669,0,0,0,0.669,0
L8600500,震廣企業股份有限公司,0.669,0,0,0,0.669,0
Q7900521,億承興業股份有限公司,0.669,0,0,0,0.669,0
F1605567,安泰油墨工廠有限公司,0.666,0,0,0,0.666,0
H5001016,信通交通器材股份有限公司龍潭廠,0.659,0,0,0,0.659,0
B2400224,崑合化學工業股份有限公司,0.656,0,0,0,0.656,0
R1000427,永裕塑膠工業股份有限公司仁德廠,0.651,0,0,0,0.651,0
N2805918,亨龍股份有限公司,0.65,0,0,0,0.65,0
D2802313,山水眼鏡廠股份有限公司,0.649,0,0,0,0.649,0
S2300965,順昶塑膠股份有限公司,0.649,0,0,0,0.649,0
B2300238,世達藥品工業股份有限公司,0.648,0,0,0,0.648,0
F02A3826,隆永企業股份有限公司,0.647,0,0,0,0.647,0
N0906332,佑常股份有限公司,0.645,0,0,0,0.645,0
N15A0445,項全機械科技有限公司,0.643,0,0,0,0.643,0
R1402510,鈺明造漆股份有限公司,0.641,0,0,0,0.641,0
O17A6916,緯創資通股份有限公司,0.64,0,0,0,0.64,0
F06A2878,億太塑膠工業股份有限公司,0.639,0,0,0,0.639,0
F1303568,國泰塗料油墨股份有限公司,0.639,0,0,0,0.639,0
N18A1874,和朔企業有限公司,0.639,0,0,0,0.639,0
F0621674,國都汽車股份有限公司凌志新莊分公司,0.638,0,0,0,0.638,0
S2005321,良達科技股份有限公司,0.638,0,0,0,0.638,0
S20A0416,良達科技股份有限公司大發二廠,0.638,0,0,0,0.638,0
P4601368,豐泰企業股份有限公司豐泰廠,0.637,0,0,0,0.637,0
H45A6699,濂達科技有限公司,0.635,0,0,0,0.635,0
F04A3599,天凱彩色印刷有限公司,0.634,0,0,0,0.634,0
H4203954,阜盟企業股份有限公司,0.634,0,0,0,0.634,0
J55A0084,旺矽科技股份有限公司,0.634,0,0,0,0.634,0
B2310618,瑋禮企業股份有限公司,0.631,0,0,0,0.631,0
F0402955,偉聖印刷有限公司,0.631,0,0,0,0.631,0
Q69A0619,榮勇國際實業有限公司,0.631,0,0,0,0.631,0
F1302865,燿華電子股份有限公司,0.63,0,0,0,0.63,0
H4888331,翊聖企業股份有限公司,0.63,0,0,0,0.63,0
B9800697,金享餘塑膠股份有限公司,0.626,0,0,0,0.626,0
R1404309,台灣中華日報社股份有限公司,0.626,0,0,0,0.626,0
G3401079,元耀科技股份有限公司,0.623,0,0,0,0.623,0
H43C9657,百豪電子股份有限公司,0.622,0,0,0,0.622,0
E5401900,文華企業股份有限公司,0.62,0,0,0,0.62,0
F1006797,銘飛有限公司,0.62,0,0,0,0.62,0
D30A3644,晟恩檢驗科技股份有限公司,0.619,0,0,0,0.619,0
H43A2835,亞諾法生技股份有限公司,0.619,0,0,0,0.619,0
J59A5638,美商昆騰全球科技有限公司台灣分公司,0.618,0,0,0,0.618,0
H43B5420,康億國際股份有限公司,0.617,0,0,0,0.617,0
S20A3628,建惠皮革股份有限公司,0.617,0,0,0,0.617,0
B24A0630,吾友塑膠廠(股)公司,0.615,0,0,0,0.615,0
H46A5042,進騰企業有限公司,0.615,0,0,0,0.615,0
F0101748,宏穎真空鍍金股份有限公司,0.614,0,0,0,0.614,0
H5387253,富元精密鍍膜股份有限公司,0.611,0,0,0,0.611,0
J59B1009,力成科技股份有限公司文化一廠,0.611,0,0,0,0.611,0
Q69A0451,永馳化學股份有限公司,0.611,0,0,0,0.611,0
B0500570,創維塑膠股份有限公司,0.61,0,0,0,0.61,0
D2802448,通吉企業股份有限公司,0.61,0,0,0,0.61,0
H42B4398,台灣軟電股份有限公司,0.608,0,0,0,0.608,0
H46B5188,順錩科技有限公司,0.606,0,0,0,0.606,0
J5908568,住電國際電子材料股份有限公司,0.606,0,0,0,0.606,0
L9102067,維勝特企業股份有限公司,0.605,0,0,0,0.605,0
H5308190,嵩鎰企業股份有限公司,0.604,0,0,0,0.604,0
J5901229,豪門彩色印刷事業股份有限公司(新竹廠),0.604,0,0,0,0.604,0
B9400302,佑昌機器工業社,0.603,0,0,0,0.603,0
F0620597,泰菁電子科技股份有限公司新莊廠,0.603,0,0,0,0.603,0
E4906433,界霖科技股份有限公司,0.601,0,0,0,0.601,0
E5400207,台灣日電產三協公司,0.6,0,0,0,0.6,0
F1203367,宏益玻璃科技股份有限公司,0.6,0,0,0,0.6,0
E1601253,東麗尖端薄膜股份有限公司,0.599,0,0,0,0.599,0
C1500344,信榮電子公司,0.598,0,0,0,0.598,0
H4401058,東和樂器木業股份有限公司,0.598,0,0,0,0.598,0
N2901871,富士濾器製造股份有限公司,0.598,0,0,0,0.598,0
B9100530,文采有限公司,0.597,0,0,0,0.597,0
F0418604,游氏印刷事業有限公司二廠,0.595,0,0,0,0.595,0
F04A1711,藝泉彩藝印刷股份有限公司,0.595,0,0,0,0.595,0
E49A0622,界霖科技股份有限公司二廠,0.593,0,0,0,0.593,0
F0701104,廣峰塑膠有限公司,0.592,0,0,0,0.592,0
J59A1220,華上光電股份有限公司新竹二廠,0.591,0,0,0,0.591,0
L8805587,臺灣赫可製造有限公司三廠,0.591,0,0,0,0.591,0
N08A1880,瑞昕橡膠業股份有限公司,0.591,0,0,0,0.591,0
F04A1444,利林印刷股份有限公司,0.59,0,0,0,0.59,0
H48A8957,合利精密有限公司,0.586,0,0,0,0.586,0
N08A4151,長泓膠業股份有限公司二廠,0.586,0,0,0,0.586,0
B0402533,巃記電機有限公司,0.585,0,0,0,0.585,0
O1704796,鼎元光電科技股份有限公司一廠 ,0.585,0,0,0,0.585,0
H46A5834,萬昌科技有限公司,0.584,0,0,0,0.584,0
S3001710,高嘉塑膠股份有限公司,0.584,0,0,0,0.584,0
F0500769,裕隆汽車製造股份有限公司新店分公司,0.583,0,0,0,0.583,0
N19A0118,全興工業股份有限公司塑膠二廠,0.583,0,0,0,0.583,0
O1701302,協合彩色印刷股份有限公司,0.583,0,0,0,0.583,0
B0002846,彩嘉印刷有限公司,0.581,0,0,0,0.581,0
M33A2357,釔鑫企業股份有限公司二廠,0.581,0,0,0,0.581,0
B9501975,國品實業股份有限公司,0.58,0,0,0,0.58,0
D1005016,向創股份有限公司,0.58,0,0,0,0.58,0
D28A1278,力全光碟科技股份有限公司安平廠,0.579,0,0,0,0.579,0
P54A0241,厚森實業股份有限公司,0.578,0,0,0,0.578,0
H43A5067,介面光電股份有限公司中壢二廠,0.575,0,0,0,0.575,0
M3303312,祥力金屬工業股份有限公司,0.575,0,0,0,0.575,0
N1007516,朕豪工業股份有限公司,0.575,0,0,0,0.575,0
L88A0789,明璟實業有限公司,0.574,0,0,0,0.574,0
N0700974,金豐機器工業股份有限公司,0.574,0,0,0,0.574,0
H4701080,騰煒科技股份有限公司大園廠,0.573,0,0,0,0.573,0
S2008528,上峰塑膠工業股份有限公司,0.573,0,0,0,0.573,0
N2202542,萬利達股份有限公司,0.572,0,0,0,0.572,0
R9200769,登榮塑膠企業股份有限公司,0.572,0,0,0,0.572,0
H5201034,榮昌工業有限公司新屋廠,0.571,0,0,0,0.571,0
B24B6368,鈺鎧科技股份有限公司精科廠,0.57,0,0,0,0.57,0
F1502954,重冠工業有限公司,0.57,0,0,0,0.57,0
B2305180,岡韋印刷企業股份有限公司,0.569,0,0,0,0.569,0
F0704132,易成國際實業有限公司,0.569,0,0,0,0.569,0
F11A4655,新紫工業股份有限公司,0.568,0,0,0,0.568,0
N14A0707,耐龍塑膠企業有限公司,0.568,0,0,0,0.568,0
Q7701948,佳強興業有限公司,0.568,0,0,0,0.568,0
A36A0710,財團法人國語日報社第一廠,0.565,0,0,0,0.565,0
B2403609,樹沅塑膠工業股份有限公司台中工業區廠,0.565,0,0,0,0.565,0
B24A7973,溢沅塑膠工業股份有限公司,0.564,0,0,0,0.564,0
R8700402,麻欣企業股份有限公司,0.564,0,0,0,0.564,0
D28A2058,大新遊艇股份有限公司新和廠,0.563,0,0,0,0.563,0
M3305656,名冠油封工業股份有限公司二廠,0.563,0,0,0,0.563,0
R10A3374,典銘實業有限公司,0.562,0,0,0,0.562,0
B24B1704,至陽塑膠工業股份有限公司精科廠,0.561,0,0,0,0.561,0
H46A5418,泓晴科技股份有限公司,0.559,0,0,0,0.559,0
F1303504,裕徠企業股份有限公司,0.557,0,0,0,0.557,0
F1501046,永澧工業股份有限公司,0.557,0,0,0,0.557,0
R0305192,信宇科技股份有限公司,0.554,0,0,0,0.554,0
F06A4686,宗瑋工業股份有限公司,0.553,0,0,0,0.553,0
T42A3065,高鼎實業股份有限公司,0.552,0,0,0,0.552,0
H45A8071,位速科技股份有限公司,0.551,0,0,0,0.551,0
E2204267,長春人造樹脂廠股份有限公司高雄二廠,0.55,0,0,0,0.55,0
F07A5689,惠儷精密工業股份有限公司,0.55,0,0,0,0.55,0
L9403283,光聯科技股份有限公司二廠,0.55,0,0,0,0.55,0
N1006706,宏誠纖維股份有限公司,0.55,0,0,0,0.55,0
B2408882,百容電子股份有限公司,0.549,0,0,0,0.549,0
B9101653,菱生精密工業股份有限公司,0.548,0,0,0,0.548,0
E49A5226,台灣住礦科技股份有限公司,0.547,0,0,0,0.547,0
F04A3638,暉峰彩色印刷股份有限公司,0.546,0,0,0,0.546,0
F1700156,光達化工有限公司,0.546,0,0,0,0.546,0
O1713222,高平磊晶科技股份有限公司,0.546,0,0,0,0.546,0
S2305979,白紗科技印刷股份有限公司高雄廠,0.546,0,0,0,0.546,0
B8800808,興鋐緯有限公司,0.545,0,0,0,0.545,0
S2602295,良翊企業社,0.545,0,0,0,0.545,0
B9501733,彩禾屋家具股份有限公司,0.544,0,0,0,0.544,0
E5503285,高鼎遊艇股份有限公司,0.543,0,0,0,0.543,0
F1301064,大西河股份有限公司,0.543,0,0,0,0.543,0
S3204711,名鎮工業股份有限公司永安廠,0.543,0,0,0,0.543,0
N2902154,炎洲股份有限公司工廠,0.542,0,0,0,0.542,0
Q69A0045,惠淵企業股份有限公司,0.54,0,0,0,0.54,0
J59A0430,華上光電股份有限公司,0.539,0,0,0,0.539,0
H46A0319,富郁電子有限公司,0.538,0,0,0,0.538,0
H46A4163,歐歷企業股份有限公司大竹廠,0.538,0,0,0,0.538,0
F04A2610,金上光企業有限公司,0.536,0,0,0,0.536,0
J5902066,德謙企業股份有限公司,0.535,0,0,0,0.535,0
J59A6141,世禾科技股份有限公司光復廠,0.535,0,0,0,0.535,0
J59A7802,喬冠塑膠股份有限公司,0.535,0,0,0,0.535,0
M3300204,展宇工業股份有限公司,0.535,0,0,0,0.535,0
H4695050,永隆塑膠實業社,0.534,0,0,0,0.534,0
A4104302,九和汽車股份有限公司台北分公司,0.533,0,0,0,0.533,0
S15A5051,華懿科技股份有限公司,0.533,0,0,0,0.533,0
A43A0531,華顏印刷股份有限公司,0.532,0,0,0,0.532,0
H5102223,川裕工業股份有限公司平鎮廠,0.532,0,0,0,0.532,0
J6304706,亞太優勢微系統股份有限公司,0.532,0,0,0,0.532,0
B9100478,成龍塑膠廠股份有限公司,0.531,0,0,0,0.531,0
D2800051,立大剎車來令股份有限公司,0.531,0,0,0,0.531,0
F1304556,力群電子股份有限公司,0.531,0,0,0,0.531,0
F06A2581,皓智企業股份有限公司,0.53,0,0,0,0.53,0
G3604703,同樂塑膠實業有限公司,0.53,0,0,0,0.53,0
H4604406,創富科技股份有限公司,0.53,0,0,0,0.53,0
D32A6668,士峰科技股份有限公司,0.529,0,0,0,0.529,0
M3300473,台鍛工業股份有限公司,0.529,0,0,0,0.529,0
A4300635,沅立彩色製版印刷股份有限公司,0.528,0,0,0,0.528,0
F0709226,太甫實業有限公司,0.528,0,0,0,0.528,0
L88A0759,凱思德股份有限公司,0.528,0,0,0,0.528,0
M33A2456,富鈞有限公司,0.527,0,0,0,0.527,0
H4640868,群坤科技股份有限公司 ,0.526,0,0,0,0.526,0
L05A0405,埜琳彩藝有限公司,0.526,0,0,0,0.526,0
N1905811,銧泰工業社二廠,0.526,0,0,0,0.526,0
L0401407,三晃股份有限公司太平廠,0.525,0,0,0,0.525,0
F04A1692,茂興彩色印刷有限公司,0.522,0,0,0,0.522,0
Q7701135,南陽化學工業股份有限公司第二廠,0.522,0,0,0,0.522,0
Q8000333,芳泰塑膠有限公司,0.519,0,0,0,0.519,0
J55B8065,進坤企業股份有限公司,0.516,0,0,0,0.516,0
F1301475,成陽印刷股份有限公司,0.515,0,0,0,0.515,0
H5007170,妙采興業有限公司龍潭廠,0.515,0,0,0,0.515,0
Q6900278,乾佑工業股份有限公司,0.515,0,0,0,0.515,0
S20A3450,健益科技股份有限公司,0.514,0,0,0,0.514,0
H4887316,台化地毯股份有限公司,0.512,0,0,0,0.512,0
J5909636,瑞耘科技股份有限公司,0.512,0,0,0,0.512,0
R10A0469,國榮印刷股份有限公司,0.512,0,0,0,0.512,0
N1908349,伸全興業股份有限公司,0.51,0,0,0,0.51,0
N2902001,域愷實業有限公司,0.51,0,0,0,0.51,0
N15A2421,彰銘企業股份有限公司,0.509,0,0,0,0.509,0
Q6900474,大發塗料股份有限公司民雄廠,0.509,0,0,0,0.509,0
B0500767,沛高實業有限公司,0.507,0,0,0,0.507,0
D28A2731,國授企業股份有限公司,0.507,0,0,0,0.507,0
X04A0558,進泉企業行,0.507,0,0,0,0.507,0
N1607114,興農股份有限公司彰濱廠,0.505,0,0,0,0.505,0
B23B0642,啟發塑膠廠股份有限公司,0.503,0,0,0,0.503,0
L0508901,韋僑科技股份有限公司,0.503,0,0,0,0.503,0
L9100054,台灣汽車玻璃股份有限公司台中廠,0.502,0,0,0,0.502,0
D3202728,活揚股份有限公司,0.501,0,0,0,0.501,0
H4301017,精華企業股份有限公司,0.501,0,0,0,0.501,0
B23B6818,大立光電股份有限公司一乙廠,0.5,0,0,0,0.5,0
B2305073,泰大印刷股份有限公司,0.499,0,0,0,0.499,0
G38A2467,?和企業股份有限公司三結廠,0.499,0,0,0,0.499,0
B8801154,偉兒達工業股份有限公司,0.498,0,0,0,0.498,0
D32B4134,穎暉機械股份有限公司,0.498,0,0,0,0.498,0
B9100503,峰展塑膠股份有限公司,0.497,0,0,0,0.497,0
D1001465,松旻實業有限公司,0.496,0,0,0,0.496,0
L91A1528,鐶琪塑膠股份有限公司中港分公司,0.496,0,0,0,0.496,0
N2907248,帝宏膠業股份有限公司,0.496,0,0,0,0.496,0
D32A1529,茂詮企業股份有限公司,0.495,0,0,0,0.495,0
D32A9127,元隆檢驗股份有限公司,0.494,0,0,0,0.494,0
Q78A0222,宏昇綠能股份有限公司中埔廠,0.494,0,0,0,0.494,0
R10A2277,森鉅科技材料股份有限公司,0.493,0,0,0,0.493,0
S2501346,三晶油漆有限公司,0.493,0,0,0,0.493,0
B2100023,工商美術印刷廠股份有限公司,0.492,0,0,0,0.492,0
D1403674,福裕先進材料股份有限公司,0.491,0,0,0,0.491,0
L8800528,友迦工業股份有限公司日南廠,0.491,0,0,0,0.491,0
B2401696,冠球彩色印刷股份有限公司,0.49,0,0,0,0.49,0
F04B0502,弘明印刷設計股份有限公司,0.49,0,0,0,0.49,0
F06A5327,奇虹實業有限公司,0.49,0,0,0,0.49,0
N1708563,加興企業股份有限公司生化科技廠,0.49,0,0,0,0.49,0
E4900379,日月光半導體製造股份有限公K1廠,0.488,0,0,0,0.488,0
N2301755,帝陽塑膠工業股份有限公司,0.488,0,0,0,0.488,0
O1708589,竹昌橡膠股份有限公司二廠,0.488,0,0,0,0.488,0
L02A0262,六洽工業社,0.487,0,0,0,0.487,0
L9401467,菱生精密工業股份有限公司一廠,0.487,0,0,0,0.487,0
P4606783,台灣耐鍊實業股份有限公司,0.487,0,0,0,0.487,0
F1107673,廣達油漆有限公司,0.486,0,0,0,0.486,0
H4607121,鑫懋科技股份有限公司,0.486,0,0,0,0.486,0
R1000614,和則宏塑膠工業股份有限公司,0.486,0,0,0,0.486,0
P46A3974,立兆股份有限公司,0.485,0,0,0,0.485,0
B2404062,明正五彩印刷股份有限公司,0.483,0,0,0,0.483,0
J59A4977,光陽光電股份有限公司,0.483,0,0,0,0.483,0
F0100250,全國化學工業有限公司,0.481,0,0,0,0.481,0
F0704525,龍懋電子股份有限公司樹林廠,0.481,0,0,0,0.481,0
H4500761,新記企業股份有限公司埔心廠,0.48,0,0,0,0.48,0
H46A7256,濾大實業有限公司,0.48,0,0,0,0.48,0
F07A8504,玉梃有限公司,0.479,0,0,0,0.479,0
F1700254,勝萬企業有限公司,0.479,0,0,0,0.479,0
K7202160,南棠塑膠股份有限公司,0.479,0,0,0,0.479,0
E5602827,新和化學股份有限公司高雄廠,0.478,0,0,0,0.478,0
F0900125,合興電線電纜股份有限公司,0.477,0,0,0,0.477,0
B9302874,永元電機股份有限公司,0.476,0,0,0,0.476,0
H5108243,永銳電子股份有限公司,0.475,0,0,0,0.475,0
L8900381,新益機械工廠股份有限公司,0.475,0,0,0,0.475,0
E54A6906,明安國際企業股份有限公司高加三廠,0.474,0,0,0,0.474,0
L0001729,重光電線電纜企業（股）公司,0.474,0,0,0,0.474,0
L9401145,億力光電股份有限公司台中分公司,0.472,0,0,0,0.472,0
F0604333,大佳科技股份有限公司,0.471,0,0,0,0.471,0
F04A3044,穩德實業有限公司,0.469,0,0,0,0.469,0
B23A5279,群將科技有限公司,0.468,0,0,0,0.468,0
F0402875,台灣泰陽電子股份有限公司,0.468,0,0,0,0.468,0
T42A1247,旭東環保科技股份有限公司,0.468,0,0,0,0.468,0
N2505664,朝揚橡膠工業有限公司工廠,0.466,0,0,0,0.466,0
D32A4711,金台灣企業股份有限公司,0.464,0,0,0,0.464,0
H5388410,長瀨電子科技股份有限公司成功廠,0.464,0,0,0,0.464,0
F0402277,翔琦實業有限公司,0.463,0,0,0,0.463,0
F0418560,春灃印刷廠股份有限公司,0.463,0,0,0,0.463,0
H4641712,崴楨實業有限公司,0.463,0,0,0,0.463,0
H48A3898,彩德塑膠股份有限公司,0.463,0,0,0,0.463,0
L00A0202,玉峰美術印刷企業有限公司,0.463,0,0,0,0.463,0
N1001023,普惠醫工股份有限公司,0.463,0,0,0,0.463,0
F0701926,優技電子股份有限公司,0.462,0,0,0,0.462,0
F08A1395,環菖企業有限公司鶯歌廠,0.462,0,0,0,0.462,0
S2300858,國巨股份有限公司高雄二廠,0.461,0,0,0,0.461,0
B2500792,台中真空鍍金股份有限公司,0.46,0,0,0,0.46,0
D2801405,展瑩實業股份有限公司,0.46,0,0,0,0.46,0
F04A8866,純益國際彩色印刷有限公司,0.46,0,0,0,0.46,0
H42B7401,英業達股份有限公司,0.46,0,0,0,0.46,0
H5308565,普儀實業股份有限公司,0.46,0,0,0,0.46,0
J61A4941,復揚科技股份有限公司新豐廠,0.459,0,0,0,0.459,0
D28A0270,仁翔美術印刷股份有限公司,0.458,0,0,0,0.458,0
J59A2634,迅能半導體股份有限公司,0.458,0,0,0,0.458,0
N08A3886,美商飛佰壓力容器科技股份有限公司台灣分公司,0.458,0,0,0,0.458,0
B21A2384,協榮塑膠上光廠,0.457,0,0,0,0.457,0
J59A7793,微鑫電子股份有限公司,0.456,0,0,0,0.456,0
S2504669,台灣栗田股份有限公司高雄廠,0.456,0,0,0,0.456,0
E49A1492,華泰電子股份有限公司封裝測試大樓,0.455,0,0,0,0.455,0
E5495215,儷耀科技股份有限公司,0.455,0,0,0,0.455,0
R03A0490,中強光電股份有限公司南科分公司,0.454,0,0,0,0.454,0
D2805001,松于利實業股份有限公司,0.453,0,0,0,0.453,0
F04B0413,華馨裝訂股份有限公司,0.453,0,0,0,0.453,0
J59A2941,健喬信元醫藥生技股份有限公司光復廠,0.453,0,0,0,0.453,0
G32A2239,家家富塑膠工業有限公司,0.452,0,0,0,0.452,0
L91A0134,積水塑膠管材股份有限公司,0.451,0,0,0,0.451,0
F1700423,復興造漆有限公司,0.45,0,0,0,0.45,0
H4501400,台灣東電化股份有限公司,0.45,0,0,0,0.45,0
L91A0916,億昇倉儲企業股份有限公司台中港西一號碼頭後線第三期儲槽,0.45,0,0,0,0.45,0
Q7804686,瑞正股份有限公司,0.45,0,0,0,0.45,0
F11A0970,固德汽車股份有限公司,0.449,0,0,0,0.449,0
N2902323,佑霖興業股份有限公司二廠,0.448,0,0,0,0.448,0
H4806464,紘昇企業股份有限公司,0.447,0,0,0,0.447,0
F0709879,頂倫合纖股份有限公司,0.446,0,0,0,0.446,0
X0704126,共合造船廠,0.445,0,0,0,0.445,0
B23B3121,大立光電股份有限公司一甲廠,0.444,0,0,0,0.444,0
J5800889,奎帝化學股份有限公司,0.444,0,0,0,0.444,0
D2801147,華成塑膠工業股份有限公司,0.443,0,0,0,0.443,0
F0414473,惠民彩色印刷有限公司,0.442,0,0,0,0.442,0
H5389364,世紀鋼鐵結構股份有限公司金湖一廠,0.442,0,0,0,0.442,0
H4204764,冠清企業有限公司桃園廠,0.44,0,0,0,0.44,0
H4505873,千如電機工業股份有限公司,0.44,0,0,0,0.44,0
N0809427,芫利實業有限公司,0.44,0,0,0,0.44,0
N2901228,佑霖興業股份有限公司,0.44,0,0,0,0.44,0
H45A5958,正鑫塑膠有限公司富岡廠,0.438,0,0,0,0.438,0
F02A1157,優得企業股份有限公司,0.437,0,0,0,0.437,0
F15A0930,龍達塑膠股份有限公司五股一廠,0.437,0,0,0,0.437,0
F04A3787,中興彩色印刷股份有限公司,0.436,0,0,0,0.436,0
G37A0050,品青企業股份有限公司第二廠,0.436,0,0,0,0.436,0
B24A7498,大立光電股份有限公司精密機械園區廠,0.435,0,0,0,0.435,0
D2804942,閏江企業股份有限公司,0.435,0,0,0,0.435,0
N2704649,鋒美實業股份有限公司,0.435,0,0,0,0.435,0
Q7804748,南臣塑膠工業股份有限公司,0.432,0,0,0,0.432,0
R1403937,志弦企業有限公司,0.432,0,0,0,0.432,0
B23A0724,家裡蹲科技股份有限公司,0.431,0,0,0,0.431,0
